comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,comparison_population,unit_analysis_role,mixed_pool,primary_approval_eligible,maf_threshold,gws_p_threshold,min_portability_variants_pre_ld,min_coloc_variants,n_raw_eur_variants,n_raw_comparison_variants,n_raw_shared_rows,n_duplicate_key_rows_excluded,n_harmonized_exact,n_harmonized_swapped,n_harmonized_primary,n_harmonized_sensitivity,n_valid_biallelic_snp,n_valid_beta_se,n_valid_p,n_valid_af,n_maf_pass,n_quality_pass,n_qc_qualified,n_qc_qualified_sensitivity,n_eur_gws_qc,n_comparison_gws_qc,n_eur_gws_qc_sensitivity,n_comparison_gws_qc_sensitivity,sample_metadata_usable,gbmi_swapped_sensitivity_only,n_eur_strand_flip_flagged,n_comparison_strand_flip_flagged,n_eur_diff_af_gnomad_flagged,n_comparison_diff_af_gnomad_flagged,eur_trait_type,eur_coloc_type,eur_n_cases_median,eur_n_controls_median,eur_n_total_median,eur_case_fraction_median,eur_usable,comparison_trait_type,comparison_coloc_type,comparison_n_cases_median,comparison_n_controls_median,comparison_n_total_median,comparison_case_fraction_median,comparison_usable,portability_pre_ld_eligible,portability_failure_reason,coloc_input_eligible,coloc_failure_reason,coloc_powered_both_ancestries,harmonized_parquet,harmonized_sidecar,cache_action,eur_n_cases,eur_n_controls,eur_n_total,eur_case_fraction,comparison_n_cases,comparison_n_controls,comparison_n_total,comparison_case_fraction,is_primary_mapping,is_nonmixed,primary_mechanistic_universe,portability_primary_locked,portability_sensitivity_locked,coloc_primary_locked,coloc_powered_primary_locked,coloc_sensitivity_locked,coloc_powered_sensitivity_locked,approval_analysis_eligible
cmp_1d83b5a66060b474,gt_a771e8ce8bd5d5d6,PPARG,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1841,1841,1841,1029,1498,877,,20,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_1d83b5a66060b474.parquet,intermediate/15b4/comparisons/cmp_1d83b5a66060b474.json,PROCESSED_NOW,399003.0,,399003.0,,8352.0,,8352.0,,False,True,False,False,True,False,False,True,False,False
cmp_079478dee00a071e,gt_07bc6b913823d770,FGFR1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,2214,2214,2214.0,0,2214,0,2214,2214,2039,1119,1119,1106,468,957,373,,15,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_079478dee00a071e.parquet,intermediate/15b4/comparisons/cmp_079478dee00a071e.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_5b22527d173ee7fa,gt_07bc6b913823d770,FGFR1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2214,2214,2214.0,0,2214,0,2214,2214,2039,1053,1053,1045,545,914,442,,15,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5b22527d173ee7fa.parquet,intermediate/15b4/comparisons/cmp_5b22527d173ee7fa.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_bad094ab84784157,gt_07bc6b913823d770,FGFR1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,2214,2214,2214.0,0,2214,0,2214,2214,2039,885,885,872,570,834,466,,15,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_bad094ab84784157.parquet,intermediate/15b4/comparisons/cmp_bad094ab84784157.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_2578fe8a5e432812,gt_5aa064f396f10864,FGFR4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,2050,2050,2050.0,0,2050,0,2050,2050,1860,1254,1254,1254,561,1127,454,,4,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_2578fe8a5e432812.parquet,intermediate/15b4/comparisons/cmp_2578fe8a5e432812.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_cf79a21217ebfd45,gt_5aa064f396f10864,FGFR4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2050,2050,2050.0,0,2050,0,2050,2050,1860,1101,1101,1101,788,1041,662,,4,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_cf79a21217ebfd45.parquet,intermediate/15b4/comparisons/cmp_cf79a21217ebfd45.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_2278a2ee61e3c94f,gt_5aa064f396f10864,FGFR4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,2050,2050,2050.0,0,2050,0,2050,2050,1860,1011,1011,1011,778,986,653,,4,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_2278a2ee61e3c94f.parquet,intermediate/15b4/comparisons/cmp_2278a2ee61e3c94f.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_a65923a60135b609,gt_d79e322e54d14839,GDF15,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,1816,1816,1816.0,0,1816,0,1816,1816,1655,1211,1211,1211,583,1126,485,,36,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a65923a60135b609.parquet,intermediate/15b4/comparisons/cmp_a65923a60135b609.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_c93179e9cff3fff4,gt_d79e322e54d14839,GDF15,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,1816,1816,1816.0,0,1816,0,1816,1816,1655,1040,1040,1040,639,876,534,,36,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_c93179e9cff3fff4.parquet,intermediate/15b4/comparisons/cmp_c93179e9cff3fff4.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_06c4746c5e993d05,gt_d79e322e54d14839,GDF15,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,1816,1816,1816.0,0,1816,0,1816,1816,1655,941,941,941,661,931,554,,36,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_06c4746c5e993d05.parquet,intermediate/15b4/comparisons/cmp_06c4746c5e993d05.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_ce5e345eb69043ef,gt_e8a2392ea6c7a9e1,GIPR,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,2363,2363,2363.0,0,2363,0,2363,2363,2226,1168,1168,1168,580,1030,489,,24,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ce5e345eb69043ef.parquet,intermediate/15b4/comparisons/cmp_ce5e345eb69043ef.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_0f677d3a2cec3d16,gt_e8a2392ea6c7a9e1,GIPR,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2363,2363,2363.0,0,2363,0,2363,2363,2226,1074,1074,1074,630,933,534,,26,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_0f677d3a2cec3d16.parquet,intermediate/15b4/comparisons/cmp_0f677d3a2cec3d16.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_a38cb42e3379daab,gt_e8a2392ea6c7a9e1,GIPR,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,2363,2363,2363.0,0,2363,0,2363,2363,2226,925,925,925,647,888,550,,26,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a38cb42e3379daab.parquet,intermediate/15b4/comparisons/cmp_a38cb42e3379daab.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_04802c9d74f9e732,gt_46885db53b6cf531,LEPR,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,3528,3528,3528.0,0,3528,0,3528,3528,3272,2141,2141,2141,1415,1967,1257,,34,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_04802c9d74f9e732.parquet,intermediate/15b4/comparisons/cmp_04802c9d74f9e732.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_fd7bee0b4f0c8705,gt_46885db53b6cf531,LEPR,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,3528,3528,3528.0,0,3528,0,3528,3528,3272,2050,2050,2050,1515,1893,1346,,34,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_fd7bee0b4f0c8705.parquet,intermediate/15b4/comparisons/cmp_fd7bee0b4f0c8705.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_e3f2f647f7cf5c3c,gt_46885db53b6cf531,LEPR,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,3528,3528,3528.0,0,3528,0,3528,3528,3272,1824,1824,1824,1535,1796,1362,,35,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e3f2f647f7cf5c3c.parquet,intermediate/15b4/comparisons/cmp_e3f2f647f7cf5c3c.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_d952477127ee7ec7,gt_6925bb9b57369884,MAPK3,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,1252,1252,1252.0,0,1252,0,1252,1252,1131,601,601,600,224,479,172,,110,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d952477127ee7ec7.parquet,intermediate/15b4/comparisons/cmp_d952477127ee7ec7.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_5d9692961eceee6a,gt_6925bb9b57369884,MAPK3,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,1252,1252,1252.0,0,1252,0,1252,1252,1131,476,476,475,249,402,197,,110,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5d9692961eceee6a.parquet,intermediate/15b4/comparisons/cmp_5d9692961eceee6a.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_516979e63b81199e,gt_6925bb9b57369884,MAPK3,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,1252,1252,1252.0,0,1252,0,1252,1252,1131,450,450,450,269,420,216,,111,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_516979e63b81199e.parquet,intermediate/15b4/comparisons/cmp_516979e63b81199e.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_d9f3563910f04212,gt_e31188cc7b292717,MC4R,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,2221,2221,2221.0,0,2221,0,2221,2221,2081,1353,1353,1353,591,1209,531,,166,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d9f3563910f04212.parquet,intermediate/15b4/comparisons/cmp_d9f3563910f04212.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_91602ff38973e5c1,gt_e31188cc7b292717,MC4R,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2221,2221,2221.0,0,2221,0,2221,2221,2081,1148,1148,1148,625,1021,565,,193,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_91602ff38973e5c1.parquet,intermediate/15b4/comparisons/cmp_91602ff38973e5c1.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_795667e1dbbc5ad6,gt_e31188cc7b292717,MC4R,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,2221,2221,2221.0,0,2221,0,2221,2221,2081,1033,1033,1033,684,967,615,,195,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_795667e1dbbc5ad6.parquet,intermediate/15b4/comparisons/cmp_795667e1dbbc5ad6.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_fac134fd4c5e31de,gt_9b4c668b144beda2,OPRM1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,5035,5035,5035.0,0,5035,0,5035,5035,4654,3010,3010,3010,1484,2770,1296,,53,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_fac134fd4c5e31de.parquet,intermediate/15b4/comparisons/cmp_fac134fd4c5e31de.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_e1ec75f35a1f5325,gt_9b4c668b144beda2,OPRM1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,5035,5035,5035.0,0,5035,0,5035,5035,4654,2461,2461,2461,1626,2155,1419,,53,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e1ec75f35a1f5325.parquet,intermediate/15b4/comparisons/cmp_e1ec75f35a1f5325.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_41bfc0bfca8c4bb6,gt_9b4c668b144beda2,OPRM1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,5035,5035,5035.0,0,5035,0,5035,5035,4654,2500,2500,2500,1706,2431,1496,,53,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_41bfc0bfca8c4bb6.parquet,intermediate/15b4/comparisons/cmp_41bfc0bfca8c4bb6.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_b983f121e89ab0c9,gt_4129badd0cfdf3a3,PPARD,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,3251,3251,3251.0,0,3251,0,3251,3251,3035,1729,1729,1729,669,1541,575,,84,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_b983f121e89ab0c9.parquet,intermediate/15b4/comparisons/cmp_b983f121e89ab0c9.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_c466933c6cddc2c2,gt_4129badd0cfdf3a3,PPARD,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,3251,3251,3251.0,0,3251,0,3251,3251,3035,1576,1576,1576,595,1291,519,,70,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_c466933c6cddc2c2.parquet,intermediate/15b4/comparisons/cmp_c466933c6cddc2c2.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_3d5d09a2a4352628,gt_4129badd0cfdf3a3,PPARD,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,3251,3251,3251.0,0,3251,0,3251,3251,3035,1329,1329,1329,783,1305,687,,85,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_3d5d09a2a4352628.parquet,intermediate/15b4/comparisons/cmp_3d5d09a2a4352628.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_0c1699071ec567b1,gt_00419bc476176825,PPARG,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,2131,2131,2131,866,1885,731,,3,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_0c1699071ec567b1.parquet,intermediate/15b4/comparisons/cmp_0c1699071ec567b1.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_c0ad4f2be6c24974,gt_00419bc476176825,PPARG,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1841,1841,1841,1030,1505,879,,3,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_c0ad4f2be6c24974.parquet,intermediate/15b4/comparisons/cmp_c0ad4f2be6c24974.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_9067bcfec8b6f08a,gt_00419bc476176825,PPARG,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1683,1683,1683,1068,1631,914,,3,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_9067bcfec8b6f08a.parquet,intermediate/15b4/comparisons/cmp_9067bcfec8b6f08a.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_584606d70b84e3c1,gt_5d3db36ffbf5ebc1,SLC6A4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,2161,2161,2161.0,0,2161,0,2161,2161,1988,1137,1137,1137,355,931,290,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_584606d70b84e3c1.parquet,intermediate/15b4/comparisons/cmp_584606d70b84e3c1.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_358a19866909a106,gt_5d3db36ffbf5ebc1,SLC6A4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2161,2161,2161.0,0,2161,0,2161,2161,1988,928,928,928,416,715,341,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_358a19866909a106.parquet,intermediate/15b4/comparisons/cmp_358a19866909a106.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_13a764bb2f83bff9,gt_5d3db36ffbf5ebc1,SLC6A4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,2161,2161,2161.0,0,2161,0,2161,2161,1988,894,894,894,437,846,359,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_13a764bb2f83bff9.parquet,intermediate/15b4/comparisons/cmp_13a764bb2f83bff9.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_bb725845cca6f024,gt_94eb695ffab3980d,CASR,Pan-UKB,Pan-UKB::biomarkers|30680|both_sexes||irnt,Calcium,CSA,PRIMARY,True,False,0.01,5e-08,3,50,2995,2995,2995.0,0,2995,0,2995,2995,2783,1600,1600,1598,1027,1400,919,,685,37,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,True,intermediate/15b4/comparisons/cmp_bb725845cca6f024.parquet,intermediate/15b4/comparisons/cmp_bb725845cca6f024.json,PROCESSED_NOW,367050.0,,367050.0,,7697.0,,7697.0,,True,False,False,False,True,False,False,True,True,False
cmp_5a33809c9a767c6c,gt_48233b9c2eb59a1f,ABCA1,Pan-UKB,Pan-UKB::biomarkers|30690|both_sexes||irnt,Cholesterol,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,4170,4170,4170.0,0,4170,0,4170,4170,3803,2450,2450,2450,1486,2059,1286,,213,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5a33809c9a767c6c.parquet,intermediate/15b4/comparisons/cmp_5a33809c9a767c6c.json,PROCESSED_NOW,400963.0,,400963.0,,8422.0,,8422.0,,False,True,False,False,True,False,False,True,False,False
cmp_7bfbcd456087ab80,gt_901e56afccee7ba0,ANGPTL3,Pan-UKB,Pan-UKB::biomarkers|30690|both_sexes||irnt,Cholesterol,CSA,SENSITIVITY,True,False,0.01,5e-08,3,50,1298,1298,1298.0,0,1298,0,1298,1298,1173,642,642,602,295,530,242,,214,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_7bfbcd456087ab80.parquet,intermediate/15b4/comparisons/cmp_7bfbcd456087ab80.json,PROCESSED_NOW,400963.0,,400963.0,,8422.0,,8422.0,,False,False,False,False,True,False,False,True,False,False
cmp_29d8e89ffd8b7085,gt_75c73f4df9d630bb,ANGPTL8,Pan-UKB,Pan-UKB::biomarkers|30690|both_sexes||irnt,Cholesterol,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2184,2184,2184.0,0,2184,0,2184,2184,2005,1334,1334,1334,778,1094,663,,215,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_29d8e89ffd8b7085.parquet,intermediate/15b4/comparisons/cmp_29d8e89ffd8b7085.json,PROCESSED_NOW,400963.0,,400963.0,,8422.0,,8422.0,,False,True,False,False,True,False,False,True,False,False
cmp_82c60bdd64d4b4fc,gt_842d84e72602329f,APOA1,Pan-UKB,Pan-UKB::biomarkers|30690|both_sexes||irnt,Cholesterol,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2325,2325,2325.0,0,2325,0,2325,2325,2189,1129,1129,1129,678,966,605,,357,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_82c60bdd64d4b4fc.parquet,intermediate/15b4/comparisons/cmp_82c60bdd64d4b4fc.json,PROCESSED_NOW,400963.0,,400963.0,,8422.0,,8422.0,,False,True,False,False,True,False,False,True,False,False
cmp_47d5a0b77ac145cc,gt_f155046fff0f537f,APOB,Pan-UKB,Pan-UKB::biomarkers|30690|both_sexes||irnt,Cholesterol,CSA,SENSITIVITY,True,False,0.01,5e-08,3,50,2630,2630,2630.0,0,2630,0,2630,2630,2491,1191,1191,1191,483,939,427,,287,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_47d5a0b77ac145cc.parquet,intermediate/15b4/comparisons/cmp_47d5a0b77ac145cc.json,PROCESSED_NOW,400963.0,,400963.0,,8422.0,,8422.0,,False,False,False,False,True,False,False,True,False,False
cmp_5e3108abc6e60f9c,gt_77d8eec661a05c8a,APOC3,Pan-UKB,Pan-UKB::biomarkers|30690|both_sexes||irnt,Cholesterol,CSA,SENSITIVITY,False,False,0.01,5e-08,3,50,2333,2333,2333.0,0,2333,0,2333,2333,2197,1137,1137,1137,673,974,599,,349,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5e3108abc6e60f9c.parquet,intermediate/15b4/comparisons/cmp_5e3108abc6e60f9c.json,PROCESSED_NOW,400963.0,,400963.0,,8422.0,,8422.0,,False,True,False,False,True,False,False,True,False,False
