trait_key,source,genome_build,phenotype_id,published_endpoint_code,trait_type,phenocode,trait_name,description_more,coding_description,category,analysis_class,pops_pass_qc,non_eur_pops_pass_qc,num_non_eur_pops_pass_qc,ancestry_status,filename,filename_tabix,remote_data_path,remote_index_path,source_release,mapping_status,n_cases_AFR,n_controls_AFR,phenotype_qc_AFR,n_cases_AMR,n_controls_AMR,phenotype_qc_AMR,n_cases_CSA,n_controls_CSA,phenotype_qc_CSA,n_cases_EAS,n_controls_EAS,phenotype_qc_EAS,n_cases_EUR,n_controls_EUR,phenotype_qc_EUR,n_cases_MID,n_controls_MID,phenotype_qc_MID
Pan-UKB::continuous|20409|both_sexes||,Pan-UKB,GRCh37,continuous|20409|both_sexes||,,continuous,20409,Frequency of feeling guilt or remorse after drinking alcohol in last year,"Question asked: ""How often during the last year have you had a feeling of guilt or remorse after drinking?"" Question was asked when the sum of the answer to ~F20403~ plus the answer to ~F20416~ was 3 or above. Participants responding ""prefer not to answer"" to one of these trigger questions were scored as 1 for that question.",,Online follow-up > Mental health > Alcohol use,quantitative_or_biomarker_candidate,"AFR,EUR",AFR,1,verified_from_official_manifest,continuous-20409-both_sexes.tsv.bgz,continuous-20409-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-20409-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-20409-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,286.0,,PASS,,,,,,,148.0,,h2_z_insignificant,75091.0,,PASS,,,
Pan-UKB::continuous|20485|both_sexes||,Pan-UKB,GRCh37,continuous|20485|both_sexes||,,continuous,20485,Ever contemplated self-harm,"Question asked: ""Have you contemplated harming yourself (for example by cutting, biting, hitting yourself or taking an overdose)?""",,Online follow-up > Mental health > Self-harm behaviours,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-20485-both_sexes.tsv.bgz,continuous-20485-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-20485-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-20485-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,,,,,,,1173.0,,PASS,,,,135819.0,,PASS,,,
Pan-UKB::continuous|20498|both_sexes||,Pan-UKB,GRCh37,continuous|20498|both_sexes||,,continuous,20498,Felt very upset when reminded of stressful experience in past month,"Question asked: ""Next is a list of problems and complaints that people sometimes have in response to such extremely stressful experiences. Please indicate how much you have been bothered by that problem in the past month: Feeling very upset when something reminded you of a stressful experience?""",,Online follow-up > Mental health > Traumatic events,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-20498-both_sexes.tsv.bgz,continuous-20498-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-20498-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-20498-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,935.0,,h2_z_insignificant,,,,1176.0,,PASS,594.0,,h2_z_insignificant,136151.0,,PASS,,,
Pan-UKB::continuous|20508|both_sexes||,Pan-UKB,GRCh37,continuous|20508|both_sexes||,,continuous,20508,Recent trouble concentrating on things,"Question asked: ""Over the last 2 weeks, how often have you been bothered by any of the following problems? [depressive symptoms] Trouble concentrating on things, such as reading the newspaper or watching television""",,Online follow-up > Mental health > Depression,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-20508-both_sexes.tsv.bgz,continuous-20508-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-20508-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-20508-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,935.0,,h2_z_insignificant,,,,1179.0,,PASS,594.0,,h2_z_insignificant,136161.0,,PASS,282.0,,h2_z_insignificant
Pan-UKB::continuous|20515|both_sexes||,Pan-UKB,GRCh37,continuous|20515|both_sexes||,,continuous,20515,Recent trouble relaxing,"Question asked: ""Over the last 2 weeks, how often have you been bothered by any of the following problems? [anxiety symptoms] Trouble relaxing""",,Online follow-up > Mental health > Anxiety,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-20515-both_sexes.tsv.bgz,continuous-20515-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-20515-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-20515-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,935.0,,h2_z_insignificant,,,,1172.0,,PASS,593.0,,h2_z_insignificant,135937.0,,PASS,,,
Pan-UKB::continuous|20519|both_sexes||,Pan-UKB,GRCh37,continuous|20519|both_sexes||,,continuous,20519,Recent feelings of tiredness or low energy,"Question asked: ""Over the last 2 weeks, how often have you been bothered by any of the following problems? [depressive symptoms] Feeling tired or having little energy""",,Online follow-up > Mental health > Depression,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-20519-both_sexes.tsv.bgz,continuous-20519-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-20519-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-20519-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,934.0,,h2_z_insignificant,251.0,,n_too_low,1177.0,,PASS,593.0,,h2_z_insignificant,136086.0,,PASS,280.0,,h2_z_insignificant
Pan-UKB::continuous|20520|both_sexes||,Pan-UKB,GRCh37,continuous|20520|both_sexes||,,continuous,20520,Recent worrying too much about different things,"Question asked: ""Over the last 2 weeks, how often have you been bothered by any of the following problems? [anxiety symptoms] Worrying too much about different things""",,Online follow-up > Mental health > Anxiety,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-20520-both_sexes.tsv.bgz,continuous-20520-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-20520-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-20520-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,930.0,,h2_z_insignificant,,,,1169.0,,PASS,589.0,,h2_z_insignificant,135794.0,,PASS,,,
Pan-UKB::continuous|21001|both_sexes||irnt,Pan-UKB,GRCh37,continuous|21001|both_sexes||irnt,,continuous,21001,Body mass index (BMI),BMI value here is constructed from height and weight measured during the initial Assessment Centre visit. Value is not present if either of these readings were omitted.,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures,quantitative_or_biomarker_candidate,"AFR,CSA,EUR,MID","AFR,CSA,MID",3,verified_from_official_manifest,continuous-21001-both_sexes-irnt.tsv.bgz,continuous-21001-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-21001-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-21001-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6545.0,,PASS,971.0,,n_too_low,8646.0,,PASS,2693.0,,h2_z_insignificant,419163.0,,PASS,1572.0,,PASS
Pan-UKB::continuous|21002|both_sexes||irnt,Pan-UKB,GRCh37,continuous|21002|both_sexes||irnt,,continuous,21002,Weight,Weight was measured by a variety of means during the initial Assessment Centre visit. This field amalgamates these values into a single item.,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures,quantitative_or_biomarker_candidate,"AFR,CSA,EUR,MID","AFR,CSA,MID",3,verified_from_official_manifest,continuous-21002-both_sexes-irnt.tsv.bgz,continuous-21002-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-21002-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-21002-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6558.0,,PASS,972.0,,n_too_low,8771.0,,PASS,2693.0,,h2_z_insignificant,419316.0,,PASS,1574.0,,PASS
Pan-UKB::continuous|2139|both_sexes||irnt,Pan-UKB,GRCh37,continuous|2139|both_sexes||irnt,,continuous,2139,Age first had sexual intercourse,"ACE touchscreen question ""What was your age when you first had sexual intercourse? (Sexual intercourse includes vaginal, oral or anal intercourse)"" The following checks were performed: If answer If answer > Participants age then rejected If answer If the participant activated the Help button they were shown the message: Sexual intercourse includes vaginal, oral or anal intercourse. If you are unsure, please provide an estimate or select Do not know.",,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-2139-both_sexes-irnt.tsv.bgz,continuous-2139-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-2139-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-2139-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,4825.0,,h2_z_insignificant,832.0,,n_too_low,5424.0,,PASS,1711.0,,h2_z_insignificant,370065.0,,PASS,1110.0,,h2_z_insignificant
Pan-UKB::continuous|2178|both_sexes||,Pan-UKB,GRCh37,continuous|2178|both_sexes||,,continuous,2178,Overall health rating,"ACE touchscreen question ""In general how would you rate your overall health?""",,UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health,quantitative_or_biomarker_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,continuous-2178-both_sexes.tsv.bgz,continuous-2178-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-2178-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-2178-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6458.0,,h2_z_insignificant,945.0,,n_too_low,8579.0,,PASS,2607.0,,h2_z_insignificant,418781.0,,PASS,1531.0,,PASS
Pan-UKB::continuous|2217|both_sexes||irnt,Pan-UKB,GRCh37,continuous|2217|both_sexes||irnt,,continuous,2217,Age started wearing glasses or contact lenses,"ACE touchscreen question ""What age did you first start to wear glasses or contact lenses?"" The following checks were performed: If answer If answer > Participants age then rejected If answer If the participant activated the Help button they were shown the message: If you are unsure, please provide an estimate or select Do not know. ~F2217~ was collected from participants who indicated they wear glasses or contact lenses to correct their vision, as defined by their answers to ~F2207~",,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,quantitative_or_biomarker_candidate,"CSA,EAS,EUR","CSA,EAS",2,verified_from_official_manifest,continuous-2217-both_sexes-irnt.tsv.bgz,continuous-2217-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-2217-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-2217-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,4814.0,,h2_z_insignificant,759.0,,n_too_low,6735.0,,PASS,2088.0,,PASS,361940.0,,PASS,1214.0,,h2_z_insignificant
Pan-UKB::continuous|2237|both_sexes||,Pan-UKB,GRCh37,continuous|2237|both_sexes||,,continuous,2237,Plays computer games,"ACE touchscreen question ""Do you play computer games?"" If the participant activated the Help button they were shown the message: Answer this question thinking about the past year.",,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Electronic device use,quantitative_or_biomarker_candidate,"EAS,EUR",EAS,1,verified_from_official_manifest,continuous-2237-both_sexes.tsv.bgz,continuous-2237-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-2237-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-2237-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6495.0,,h2_z_insignificant,961.0,,n_too_low,8548.0,,h2_z_insignificant,2634.0,,PASS,420102.0,,PASS,1557.0,,h2_z_insignificant
Pan-UKB::continuous|2267|both_sexes||,Pan-UKB,GRCh37,continuous|2267|both_sexes||,,continuous,2267,Use of sun/uv protection,"ACE touchscreen question ""Do you wear sun protection (e.g. sunscreen lotion, hat) when you spend time outdoors in the summer?"" If the participant activated the Help button they were shown the message: If you are unsure, please provide an estimate or select Do not know.",,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure,quantitative_or_biomarker_candidate,"AFR,EUR,MID","AFR,MID",2,verified_from_official_manifest,continuous-2267-both_sexes.tsv.bgz,continuous-2267-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-2267-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-2267-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6285.0,,PASS,949.0,,n_too_low,8190.0,,h2_z_insignificant,2572.0,,h2_z_insignificant,417485.0,,PASS,1527.0,,PASS
Pan-UKB::continuous|2277|both_sexes||,Pan-UKB,GRCh37,continuous|2277|both_sexes||,,continuous,2277,Frequency of solarium/sunlamp use,"ACE touchscreen question ""How many times a year would you use a solarium or sunlamp?"" The following checks were performed: If answer > 9999 then rejected If answer > 400 then participant asked to confirm If the participant activated the Help button they were shown the message: If you are unsure, please provide an estimate or select Do not know.",,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-2277-both_sexes.tsv.bgz,continuous-2277-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-2277-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-2277-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,,,,,,,7515.0,,PASS,,,,396520.0,,PASS,1372.0,,h2_z_insignificant
Pan-UKB::continuous|23098|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23098|both_sexes||irnt,,continuous,23098,Weight,Weight of person taken during impedance measurement. 0.1 increments. Range 0 - 200Kg.,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-23098-both_sexes-irnt.tsv.bgz,continuous-23098-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23098-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23098-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6458.0,,PASS,962.0,,n_too_low,8658.0,,PASS,2662.0,,h2_z_insignificant,413194.0,,PASS,1535.0,,h2_z_insignificant
Pan-UKB::continuous|23099|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23099|both_sexes||irnt,,continuous,23099,Body fat percentage,Body composition estimation by impedance measurement. Body fat percentage Body fat percentage. Range 1% - 75% in 0.1% increments.,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"AFR,CSA,EAS,EUR,MID","AFR,CSA,EAS,MID",4,verified_from_official_manifest,continuous-23099-both_sexes-irnt.tsv.bgz,continuous-23099-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23099-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23099-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6455.0,,PASS,,,,8654.0,,PASS,2658.0,,PASS,412960.0,,PASS,1535.0,,PASS
Pan-UKB::continuous|23100|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23100|both_sexes||irnt,,continuous,23100,Whole body fat mass,"Body composition estimation by impedance measurement. Fat mass Total fat mass in Kg, in 0.1Kg increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"AFR,CSA,EAS,EUR,MID","AFR,CSA,EAS,MID",4,verified_from_official_manifest,continuous-23100-both_sexes-irnt.tsv.bgz,continuous-23100-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23100-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23100-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6450.0,,PASS,,,,8645.0,,PASS,2640.0,,PASS,412524.0,,PASS,1533.0,,PASS
Pan-UKB::continuous|23101|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23101|both_sexes||irnt,,continuous,23101,Whole body fat-free mass,Body composition estimation by impedance measurement. Fat free mass Fat free mass in Kg. Increment in 0.1 Kg,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-23101-both_sexes-irnt.tsv.bgz,continuous-23101-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23101-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23101-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6456.0,,PASS,962.0,,n_too_low,8658.0,,PASS,2662.0,,h2_z_insignificant,413158.0,,PASS,1535.0,,h2_z_insignificant
Pan-UKB::continuous|23102|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23102|both_sexes||irnt,,continuous,23102,Whole body water mass,Body composition estimation by impedance measurement. Body water mass Units in Kg. Increments in 0.1 Kg.,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-23102-both_sexes-irnt.tsv.bgz,continuous-23102-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23102-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23102-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6458.0,,PASS,962.0,,n_too_low,8658.0,,PASS,2662.0,,h2_z_insignificant,413190.0,,PASS,1535.0,,h2_z_insignificant
Pan-UKB::continuous|23104|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23104|both_sexes||irnt,,continuous,23104,Body mass index (BMI),Body composition estimation by impedance measurement. Body Mass Index. Increments of 0.1 .,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,continuous-23104-both_sexes-irnt.tsv.bgz,continuous-23104-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23104-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23104-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6458.0,,h2_z_insignificant,962.0,,n_too_low,8658.0,,PASS,2662.0,,h2_z_insignificant,413186.0,,PASS,1535.0,,PASS
Pan-UKB::continuous|23105|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23105|both_sexes||irnt,,continuous,23105,Basal metabolic rate,Body composition estimation by impedance measurement. Basal metabolic rate Return value in Kilo- Joules.,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-23105-both_sexes-irnt.tsv.bgz,continuous-23105-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23105-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23105-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6458.0,,PASS,962.0,,n_too_low,8658.0,,PASS,2662.0,,h2_z_insignificant,413178.0,,PASS,1535.0,,h2_z_insignificant
Pan-UKB::continuous|23106|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23106|both_sexes||irnt,,continuous,23106,Impedance of whole body,Body composition estimation by impedance measurement. Impedance of whole body. is Range 150 - 1200ohms in 1ohm increments.,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-23106-both_sexes-irnt.tsv.bgz,continuous-23106-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23106-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23106-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6458.0,,PASS,962.0,,n_too_low,8654.0,,PASS,2661.0,,h2_z_insignificant,413153.0,,PASS,1535.0,,h2_z_insignificant
Pan-UKB::continuous|23107|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23107|both_sexes||irnt,,continuous,23107,Impedance of leg (right),"Body composition estimation by impedance measurement. Impedance of right leg, oh Measured impedance of right leg. Range 150 - 1200 (ohms) in 1 (ohms) increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-23107-both_sexes-irnt.tsv.bgz,continuous-23107-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23107-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23107-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6458.0,,PASS,961.0,,n_too_low,8658.0,,PASS,2662.0,,h2_z_insignificant,413169.0,,PASS,1535.0,,h2_z_insignificant
Pan-UKB::continuous|23108|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23108|both_sexes||irnt,,continuous,23108,Impedance of leg (left),"Body composition estimation by impedance measurement. Impedance of left leg, ohm Measured impedance of left leg. Range 150 - 1200 (ohms) in 1 (ohms) increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-23108-both_sexes-irnt.tsv.bgz,continuous-23108-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23108-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23108-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6458.0,,PASS,961.0,,n_too_low,8658.0,,PASS,2662.0,,h2_z_insignificant,413163.0,,PASS,1535.0,,h2_z_insignificant
Pan-UKB::continuous|23109|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23109|both_sexes||irnt,,continuous,23109,Impedance of arm (right),"Body composition estimation by impedance measurement. Impedance of right arm, oh Measured impedance of right arm. Range 150 - 1200 (ohms) in 1 (ohms) increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-23109-both_sexes-irnt.tsv.bgz,continuous-23109-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23109-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23109-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6458.0,,PASS,960.0,,n_too_low,8658.0,,PASS,2662.0,,h2_z_insignificant,413141.0,,PASS,1535.0,,h2_z_insignificant
Pan-UKB::continuous|23110|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23110|both_sexes||irnt,,continuous,23110,Impedance of arm (left),"Body composition estimation by impedance measurement. Impedance of left arm, ohm Measured impedance of left arm. Range 150 - 1200 (ohms) in 1 (ohms) increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-23110-both_sexes-irnt.tsv.bgz,continuous-23110-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23110-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23110-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6458.0,,PASS,961.0,,n_too_low,8658.0,,PASS,2662.0,,h2_z_insignificant,413157.0,,PASS,1535.0,,h2_z_insignificant
Pan-UKB::continuous|23111|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23111|both_sexes||irnt,,continuous,23111,Leg fat percentage (right),Body composition estimation by impedance measurement. Right leg fat percentages Range 1-75% in 0.1% increments.,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"CSA,EAS,EUR,MID","CSA,EAS,MID",3,verified_from_official_manifest,continuous-23111-both_sexes-irnt.tsv.bgz,continuous-23111-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23111-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23111-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6458.0,,h2_z_insignificant,961.0,,n_too_low,8658.0,,PASS,2662.0,,PASS,413161.0,,PASS,1535.0,,PASS
Pan-UKB::continuous|23112|both_sexes||irnt,Pan-UKB,GRCh37,continuous|23112|both_sexes||irnt,,continuous,23112,Leg fat mass (right),"Body composition estimation by impedance measurement. Right leg fat mass Right leg fat mass in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,quantitative_or_biomarker_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,continuous-23112-both_sexes-irnt.tsv.bgz,continuous-23112-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23112-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23112-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6458.0,,h2_z_insignificant,961.0,,n_too_low,8658.0,,PASS,2662.0,,h2_z_insignificant,413157.0,,PASS,1535.0,,PASS
