comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,comparison_population,unit_analysis_role,mixed_pool,primary_approval_eligible,maf_threshold,gws_p_threshold,min_portability_variants_pre_ld,min_coloc_variants,n_raw_eur_variants,n_raw_comparison_variants,n_raw_shared_rows,n_duplicate_key_rows_excluded,n_harmonized_exact,n_harmonized_swapped,n_harmonized_primary,n_harmonized_sensitivity,n_valid_biallelic_snp,n_valid_beta_se,n_valid_p,n_valid_af,n_maf_pass,n_quality_pass,n_qc_qualified,n_qc_qualified_sensitivity,n_eur_gws_qc,n_comparison_gws_qc,n_eur_gws_qc_sensitivity,n_comparison_gws_qc_sensitivity,sample_metadata_usable,gbmi_swapped_sensitivity_only,n_eur_strand_flip_flagged,n_comparison_strand_flip_flagged,n_eur_diff_af_gnomad_flagged,n_comparison_diff_af_gnomad_flagged,eur_trait_type,eur_coloc_type,eur_n_cases_median,eur_n_controls_median,eur_n_total_median,eur_case_fraction_median,eur_usable,comparison_trait_type,comparison_coloc_type,comparison_n_cases_median,comparison_n_controls_median,comparison_n_total_median,comparison_case_fraction_median,comparison_usable,portability_pre_ld_eligible,portability_failure_reason,coloc_input_eligible,coloc_failure_reason,coloc_powered_both_ancestries,harmonized_parquet,harmonized_sidecar,cache_action,eur_n_cases,eur_n_controls,eur_n_total,eur_case_fraction,comparison_n_cases,comparison_n_controls,comparison_n_total,comparison_case_fraction,is_primary_mapping,is_nonmixed,primary_mechanistic_universe,portability_primary_locked,portability_sensitivity_locked,coloc_primary_locked,coloc_powered_primary_locked,coloc_sensitivity_locked,coloc_powered_sensitivity_locked,approval_analysis_eligible
cmp_ce5e345eb69043ef,gt_e8a2392ea6c7a9e1,GIPR,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,2363,2363,2363.0,0,2363,0,2363,2363,2226,1168,1168,1168,580,1030,489,,24,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ce5e345eb69043ef.parquet,intermediate/15b4/comparisons/cmp_ce5e345eb69043ef.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_0f677d3a2cec3d16,gt_e8a2392ea6c7a9e1,GIPR,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2363,2363,2363.0,0,2363,0,2363,2363,2226,1074,1074,1074,630,933,534,,26,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_0f677d3a2cec3d16.parquet,intermediate/15b4/comparisons/cmp_0f677d3a2cec3d16.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_a38cb42e3379daab,gt_e8a2392ea6c7a9e1,GIPR,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,2363,2363,2363.0,0,2363,0,2363,2363,2226,925,925,925,647,888,550,,26,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a38cb42e3379daab.parquet,intermediate/15b4/comparisons/cmp_a38cb42e3379daab.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_04802c9d74f9e732,gt_46885db53b6cf531,LEPR,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,3528,3528,3528.0,0,3528,0,3528,3528,3272,2141,2141,2141,1415,1967,1257,,34,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_04802c9d74f9e732.parquet,intermediate/15b4/comparisons/cmp_04802c9d74f9e732.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_fd7bee0b4f0c8705,gt_46885db53b6cf531,LEPR,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,3528,3528,3528.0,0,3528,0,3528,3528,3272,2050,2050,2050,1515,1893,1346,,34,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_fd7bee0b4f0c8705.parquet,intermediate/15b4/comparisons/cmp_fd7bee0b4f0c8705.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_e3f2f647f7cf5c3c,gt_46885db53b6cf531,LEPR,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,3528,3528,3528.0,0,3528,0,3528,3528,3272,1824,1824,1824,1535,1796,1362,,35,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e3f2f647f7cf5c3c.parquet,intermediate/15b4/comparisons/cmp_e3f2f647f7cf5c3c.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_d952477127ee7ec7,gt_6925bb9b57369884,MAPK3,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,1252,1252,1252.0,0,1252,0,1252,1252,1131,601,601,600,224,479,172,,110,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d952477127ee7ec7.parquet,intermediate/15b4/comparisons/cmp_d952477127ee7ec7.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_5d9692961eceee6a,gt_6925bb9b57369884,MAPK3,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,1252,1252,1252.0,0,1252,0,1252,1252,1131,476,476,475,249,402,197,,110,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5d9692961eceee6a.parquet,intermediate/15b4/comparisons/cmp_5d9692961eceee6a.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_516979e63b81199e,gt_6925bb9b57369884,MAPK3,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,1252,1252,1252.0,0,1252,0,1252,1252,1131,450,450,450,269,420,216,,111,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_516979e63b81199e.parquet,intermediate/15b4/comparisons/cmp_516979e63b81199e.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_d9f3563910f04212,gt_e31188cc7b292717,MC4R,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,2221,2221,2221.0,0,2221,0,2221,2221,2081,1353,1353,1353,591,1209,531,,166,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d9f3563910f04212.parquet,intermediate/15b4/comparisons/cmp_d9f3563910f04212.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_91602ff38973e5c1,gt_e31188cc7b292717,MC4R,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2221,2221,2221.0,0,2221,0,2221,2221,2081,1148,1148,1148,625,1021,565,,193,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_91602ff38973e5c1.parquet,intermediate/15b4/comparisons/cmp_91602ff38973e5c1.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_795667e1dbbc5ad6,gt_e31188cc7b292717,MC4R,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,2221,2221,2221.0,0,2221,0,2221,2221,2081,1033,1033,1033,684,967,615,,195,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_795667e1dbbc5ad6.parquet,intermediate/15b4/comparisons/cmp_795667e1dbbc5ad6.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_fac134fd4c5e31de,gt_9b4c668b144beda2,OPRM1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,5035,5035,5035.0,0,5035,0,5035,5035,4654,3010,3010,3010,1484,2770,1296,,53,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_fac134fd4c5e31de.parquet,intermediate/15b4/comparisons/cmp_fac134fd4c5e31de.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_e1ec75f35a1f5325,gt_9b4c668b144beda2,OPRM1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,5035,5035,5035.0,0,5035,0,5035,5035,4654,2461,2461,2461,1626,2155,1419,,53,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e1ec75f35a1f5325.parquet,intermediate/15b4/comparisons/cmp_e1ec75f35a1f5325.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_41bfc0bfca8c4bb6,gt_9b4c668b144beda2,OPRM1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,5035,5035,5035.0,0,5035,0,5035,5035,4654,2500,2500,2500,1706,2431,1496,,53,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_41bfc0bfca8c4bb6.parquet,intermediate/15b4/comparisons/cmp_41bfc0bfca8c4bb6.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_b983f121e89ab0c9,gt_4129badd0cfdf3a3,PPARD,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,3251,3251,3251.0,0,3251,0,3251,3251,3035,1729,1729,1729,669,1541,575,,84,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_b983f121e89ab0c9.parquet,intermediate/15b4/comparisons/cmp_b983f121e89ab0c9.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_c466933c6cddc2c2,gt_4129badd0cfdf3a3,PPARD,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,3251,3251,3251.0,0,3251,0,3251,3251,3035,1576,1576,1576,595,1291,519,,70,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_c466933c6cddc2c2.parquet,intermediate/15b4/comparisons/cmp_c466933c6cddc2c2.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_3d5d09a2a4352628,gt_4129badd0cfdf3a3,PPARD,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,3251,3251,3251.0,0,3251,0,3251,3251,3035,1329,1329,1329,783,1305,687,,85,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_3d5d09a2a4352628.parquet,intermediate/15b4/comparisons/cmp_3d5d09a2a4352628.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_0c1699071ec567b1,gt_00419bc476176825,PPARG,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,2131,2131,2131,866,1885,731,,3,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_0c1699071ec567b1.parquet,intermediate/15b4/comparisons/cmp_0c1699071ec567b1.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_c0ad4f2be6c24974,gt_00419bc476176825,PPARG,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1841,1841,1841,1030,1505,879,,3,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_c0ad4f2be6c24974.parquet,intermediate/15b4/comparisons/cmp_c0ad4f2be6c24974.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_9067bcfec8b6f08a,gt_00419bc476176825,PPARG,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1683,1683,1683,1068,1631,914,,3,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_9067bcfec8b6f08a.parquet,intermediate/15b4/comparisons/cmp_9067bcfec8b6f08a.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_584606d70b84e3c1,gt_5d3db36ffbf5ebc1,SLC6A4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,2161,2161,2161.0,0,2161,0,2161,2161,1988,1137,1137,1137,355,931,290,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_584606d70b84e3c1.parquet,intermediate/15b4/comparisons/cmp_584606d70b84e3c1.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_358a19866909a106,gt_5d3db36ffbf5ebc1,SLC6A4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2161,2161,2161.0,0,2161,0,2161,2161,1988,928,928,928,416,715,341,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_358a19866909a106.parquet,intermediate/15b4/comparisons/cmp_358a19866909a106.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_13a764bb2f83bff9,gt_5d3db36ffbf5ebc1,SLC6A4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,2161,2161,2161.0,0,2161,0,2161,2161,1988,894,894,894,437,846,359,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_13a764bb2f83bff9.parquet,intermediate/15b4/comparisons/cmp_13a764bb2f83bff9.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_b6d6dee5331ecf08,gt_fa7c0f92ccea41a7,ALDH2,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2104,2104,2104.0,0,2104,0,2104,2104,1947,799,799,799,368,726,304,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_b6d6dee5331ecf08.parquet,intermediate/15b4/comparisons/cmp_b6d6dee5331ecf08.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,True,True,True,False,True,False,True
cmp_d99728b014a8c751,gt_fa7c0f92ccea41a7,ALDH2,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,2104,2104,2104.0,0,2104,0,2104,2104,1947,873,873,873,375,851,311,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d99728b014a8c751.parquet,intermediate/15b4/comparisons/cmp_d99728b014a8c751.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_5fd988295a9adf4c,gt_2f8ebd8b90936da0,APOL1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2520,2520,2520.0,0,2520,0,2520,2520,2373,1638,1638,1638,853,1452,773,,10,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5fd988295a9adf4c.parquet,intermediate/15b4/comparisons/cmp_5fd988295a9adf4c.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,True,True,True,False,True,False,True
cmp_b5b4c386bad78c21,gt_2f8ebd8b90936da0,APOL1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,2520,2520,2520.0,0,2520,0,2520,2520,2373,1497,1497,1497,895,1454,814,,10,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_b5b4c386bad78c21.parquet,intermediate/15b4/comparisons/cmp_b5b4c386bad78c21.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_92781d6e4a2bbf69,gt_815416408d11e054,GLP1R,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,3121,3121,3121.0,0,3121,0,3121,3121,2910,1474,1474,1474,899,1298,798,,16,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_92781d6e4a2bbf69.parquet,intermediate/15b4/comparisons/cmp_92781d6e4a2bbf69.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,True,True,True,False,True,False,True
cmp_e4f3e7a3ffef3dee,gt_815416408d11e054,GLP1R,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,3121,3121,3121.0,0,3121,0,3121,3121,2910,1357,1357,1345,928,1287,827,,16,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e4f3e7a3ffef3dee.parquet,intermediate/15b4/comparisons/cmp_e4f3e7a3ffef3dee.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_ad635d062a0cb6f4,gt_72ede56b8ff4d0df,KCNJ1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2419,2419,2419.0,0,2419,0,2419,2419,2278,1412,1412,1412,861,1232,784,,72,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ad635d062a0cb6f4.parquet,intermediate/15b4/comparisons/cmp_ad635d062a0cb6f4.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,True,True,True,False,True,False,True
cmp_a496afa2fb1d58f1,gt_72ede56b8ff4d0df,KCNJ1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,2419,2419,2419.0,0,2419,0,2419,2419,2278,1246,1246,1246,880,1204,803,,72,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a496afa2fb1d58f1.parquet,intermediate/15b4/comparisons/cmp_a496afa2fb1d58f1.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_952f827b629defdc,gt_68fc6cde9a15be10,NFE2L2,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,3610,3610,3610.0,0,3610,0,3610,3610,3319,1737,1737,1735,743,1430,638,,55,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_952f827b629defdc.parquet,intermediate/15b4/comparisons/cmp_952f827b629defdc.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,True,True,True,False,True,False,True
cmp_bf3da3d8b265cacf,gt_68fc6cde9a15be10,NFE2L2,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,3610,3610,3610.0,0,3610,0,3610,3610,3319,1497,1497,1495,765,1459,660,,55,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_bf3da3d8b265cacf.parquet,intermediate/15b4/comparisons/cmp_bf3da3d8b265cacf.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_ab310cba496101c9,gt_5e2273bff10e0a9d,NFKB1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2980,2980,2980.0,0,2980,0,2980,2980,2777,1607,1607,1605,736,1373,652,,172,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ab310cba496101c9.parquet,intermediate/15b4/comparisons/cmp_ab310cba496101c9.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,True,True,True,False,True,False,True
cmp_4a7143548dc144b2,gt_5e2273bff10e0a9d,NFKB1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,2980,2980,2980.0,0,2980,0,2980,2980,2777,1454,1454,1452,808,1387,715,,173,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_4a7143548dc144b2.parquet,intermediate/15b4/comparisons/cmp_4a7143548dc144b2.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_0b17ee7489ac54ca,gt_f8d54415d6cc1cc4,ABCC8,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2741,2741,2741.0,0,2741,0,2741,2741,2573,1548,1548,1548,935,1333,839,,55,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_0b17ee7489ac54ca.parquet,intermediate/15b4/comparisons/cmp_0b17ee7489ac54ca.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True
cmp_223b568c06092c55,gt_f8d54415d6cc1cc4,ABCC8,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,2741,2741,2741.0,0,2741,0,2741,2741,2573,1438,1438,1438,945,1370,848,,55,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_223b568c06092c55.parquet,intermediate/15b4/comparisons/cmp_223b568c06092c55.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_6a904cea8c198f4a,gt_8af78a546ba0cf73,DGAT1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,1166,1166,1166.0,0,1166,0,1166,1166,1086,545,545,545,295,451,266,,90,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_6a904cea8c198f4a.parquet,intermediate/15b4/comparisons/cmp_6a904cea8c198f4a.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True
cmp_306964470290b51d,gt_8af78a546ba0cf73,DGAT1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,1166,1166,1166.0,0,1166,0,1166,1166,1086,479,479,479,302,456,272,,88,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_306964470290b51d.parquet,intermediate/15b4/comparisons/cmp_306964470290b51d.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
