indication_mesh_id,indication_mesh_term,mesh2026_preferred_term,n_pairs,n_genes,n_A,n_B,candidate_rank,candidate_score,matched_mesh_term,matched_phenotype_text,exact_term_match,token_containment,token_jaccard,phrase_inclusion,sequence_similarity,panukb_phenotype_id,trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,pops_pass_qc,num_pops_pass_qc,filename,filename_tabix,aws_path,aws_path_tabix,n_cases_AFR,n_controls_AFR,phenotype_qc_AFR,n_cases_AMR,n_controls_AMR,phenotype_qc_AMR,n_cases_CSA,n_controls_CSA,phenotype_qc_CSA,n_cases_EAS,n_controls_EAS,phenotype_qc_EAS,n_cases_EUR,n_controls_EUR,phenotype_qc_EUR,n_cases_MID,n_controls_MID,phenotype_qc_MID
D005909,Glioblastoma,Glioblastoma,1,1,0,1,3,6.666666666666666,Grade IV Astrocytomas,Coronary atherosclerosis,False,0.0,0.0,False,0.4444444444444444,phecode|411.4|both_sexes||,phecode,411.4,both_sexes,,,Coronary atherosclerosis,,,"CSA,EUR",2,phecode-411.4-both_sexes.tsv.bgz,phecode-411.4-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.4-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.4-both_sexes.tsv.bgz.tbi,191.0,6224.0,h2_z_insignificant,,,,1028.0,7496.0,PASS,59.0,2605.0,h2_z_insignificant,23888.0,382052.0,PASS,114.0,1430.0,h2_z_insignificant
D005909,Glioblastoma,Glioblastoma,1,1,0,1,4,6.666666666666666,Glioblastomas,Osteoarthrosis,False,0.0,0.0,False,0.4444444444444444,phecode|740|both_sexes||,phecode,740,both_sexes,,,Osteoarthrosis,,,"EUR,MID",2,phecode-740-both_sexes.tsv.bgz,phecode-740-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-740-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-740-both_sexes.tsv.bgz.tbi,423.0,6213.0,h2_z_insignificant,53.0,927.0,n_too_low,547.0,8329.0,h2_z_insignificant,74.0,2635.0,h2_z_insignificant,36073.0,384458.0,PASS,86.0,1513.0,PASS
D005909,Glioblastoma,Glioblastoma,1,1,0,1,5,6.315789473684211,Glioblastoma,E66 Obesity,False,0.0,0.0,False,0.42105263157894735,icd10|E66|both_sexes||,icd10,E66,both_sexes,,,E66 Obesity,truncated: true,,"EUR,MID",2,icd10-E66-both_sexes.tsv.bgz,icd10-E66-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E66-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E66-both_sexes.tsv.bgz.tbi,421.0,6215.0,h2_z_insignificant,,,,362.0,8514.0,h2_z_insignificant,,,,15917.0,404614.0,PASS,79.0,1520.0,PASS
D005909,Glioblastoma,Glioblastoma,1,1,0,1,6,6.279069767441861,Glioblastoma Multiforme,Tobacco use disorder,False,0.0,0.0,False,0.4186046511627907,phecode|318|both_sexes||,phecode,318,both_sexes,,,Tobacco use disorder,,,"EAS,EUR",2,phecode-318-both_sexes.tsv.bgz,phecode-318-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-318-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-318-both_sexes.tsv.bgz.tbi,254.0,6272.0,h2_z_insignificant,,,,275.0,8471.0,h2_z_insignificant,50.0,2641.0,PASS,14988.0,392046.0,PASS,81.0,1493.0,h2_z_insignificant
D005909,Glioblastoma,Glioblastoma,1,1,0,1,7,6.226415094339623,"Astrocytoma, Grade IV",K21 Gastro-oesophageal reflux disease,False,0.0,0.0,False,0.41509433962264153,icd10|K21|both_sexes||,icd10,K21,both_sexes,,,K21 Gastro-oesophageal reflux disease,truncated: true,,"EUR,MID",2,icd10-K21-both_sexes.tsv.bgz,icd10-K21-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K21-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K21-both_sexes.tsv.bgz.tbi,395.0,6241.0,h2_z_insignificant,63.0,917.0,n_too_low,729.0,8147.0,h2_z_insignificant,117.0,2592.0,h2_z_insignificant,29975.0,390556.0,PASS,128.0,1471.0,PASS
D005909,Glioblastoma,Glioblastoma,1,1,0,1,8,6.1764705882352935,"Astrocytoma, Grade IV",truncated: true,False,0.0,0.0,False,0.4117647058823529,icd10|E11|both_sexes||,icd10,E11,both_sexes,,,E11 Non-insulin-dependent diabetes mellitus,truncated: true,,"CSA,EUR",2,icd10-E11-both_sexes.tsv.bgz,icd10-E11-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E11-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E11-both_sexes.tsv.bgz.tbi,792.0,5844.0,h2_z_insignificant,,,,1662.0,7214.0,PASS,152.0,2557.0,h2_z_insignificant,22634.0,397897.0,PASS,170.0,1429.0,h2_z_insignificant
D005909,Glioblastoma,Glioblastoma,1,1,0,1,9,6.1764705882352935,"Astrocytoma, Grade IV",truncated: true,False,0.0,0.0,False,0.4117647058823529,icd10|F17|both_sexes||,icd10,F17,both_sexes,,,F17 Mental and behavioural disorders due to use of tobacco,truncated: true,,"EAS,EUR",2,icd10-F17-both_sexes.tsv.bgz,icd10-F17-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-F17-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-F17-both_sexes.tsv.bgz.tbi,254.0,6382.0,h2_z_insignificant,,,,275.0,8601.0,h2_z_insignificant,50.0,2659.0,PASS,14937.0,405594.0,PASS,81.0,1518.0,h2_z_insignificant
D005909,Glioblastoma,Glioblastoma,1,1,0,1,10,6.1764705882352935,"Astrocytoma, Grade IV",truncated: true,False,0.0,0.0,False,0.4117647058823529,icd10|F32|both_sexes||,icd10,F32,both_sexes,,,F32 Depressive episode,truncated: true,,"CSA,EUR",2,icd10-F32-both_sexes.tsv.bgz,icd10-F32-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-F32-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-F32-both_sexes.tsv.bgz.tbi,187.0,6449.0,h2_z_insignificant,,,,277.0,8599.0,PASS,,,,15674.0,404857.0,PASS,76.0,1523.0,h2_z_insignificant
D005922,"Glomerulonephritis, IGA","Glomerulonephritis, IGA",2,2,0,2,1,49.583333333333336,Berger Disease,Ischemic Heart Disease,False,0.5,0.25,False,0.5555555555555556,phecode|411|both_sexes||,phecode,411,both_sexes,,,Ischemic Heart Disease,,,"CSA,EUR",2,phecode-411-both_sexes.tsv.bgz,phecode-411-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411-both_sexes.tsv.bgz.tbi,400.0,6224.0,h2_z_insignificant,69.0,910.0,n_too_low,1374.0,7496.0,PASS,103.0,2605.0,h2_z_insignificant,37672.0,382052.0,PASS,163.0,1430.0,h2_z_insignificant
D005922,"Glomerulonephritis, IGA","Glomerulonephritis, IGA",2,2,0,2,2,48.52272727272727,IGA Type Nephritis,Type 2 diabetes,False,0.5,0.25,False,0.48484848484848486,phecode|250.2|both_sexes||,phecode,250.2,both_sexes,,,Type 2 diabetes,,,"CSA,EUR",2,phecode-250.2-both_sexes.tsv.bgz,phecode-250.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-250.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-250.2-both_sexes.tsv.bgz.tbi,796.0,5793.0,h2_z_insignificant,,,,1664.0,7181.0,PASS,152.0,2555.0,h2_z_insignificant,22768.0,396181.0,PASS,170.0,1424.0,h2_z_insignificant
D005922,"Glomerulonephritis, IGA","Glomerulonephritis, IGA",2,2,0,2,3,47.159574468085104,Berger Disease,K21 Gastro-oesophageal reflux disease,False,0.5,0.2,False,0.5106382978723404,icd10|K21|both_sexes||,icd10,K21,both_sexes,,,K21 Gastro-oesophageal reflux disease,truncated: true,,"EUR,MID",2,icd10-K21-both_sexes.tsv.bgz,icd10-K21-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K21-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K21-both_sexes.tsv.bgz.tbi,395.0,6241.0,h2_z_insignificant,63.0,917.0,n_too_low,729.0,8147.0,h2_z_insignificant,117.0,2592.0,h2_z_insignificant,29975.0,390556.0,PASS,128.0,1471.0,PASS
D005922,"Glomerulonephritis, IGA","Glomerulonephritis, IGA",2,2,0,2,4,46.166666666666664,Berger Disease,I25 Chronic ischaemic heart disease,False,0.5,0.2,False,0.4444444444444444,icd10|I25|both_sexes||,icd10,I25,both_sexes,,,I25 Chronic ischaemic heart disease,truncated: true,,"CSA,EUR",2,icd10-I25-both_sexes.tsv.bgz,icd10-I25-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-I25-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-I25-both_sexes.tsv.bgz.tbi,302.0,6334.0,h2_z_insignificant,52.0,928.0,n_too_low,1205.0,7671.0,PASS,83.0,2626.0,h2_z_insignificant,31148.0,389383.0,PASS,136.0,1463.0,h2_z_insignificant
D005922,"Glomerulonephritis, IGA","Glomerulonephritis, IGA",2,2,0,2,5,45.81578947368421,Berger Disease,J44 Other chronic obstructive pulmonary disease,False,0.5,0.2,False,0.42105263157894735,icd10|J44|both_sexes||,icd10,J44,both_sexes,,,J44 Other chronic obstructive pulmonary disease,truncated: true,,"CSA,EUR",2,icd10-J44-both_sexes.tsv.bgz,icd10-J44-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-J44-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-J44-both_sexes.tsv.bgz.tbi,74.0,6562.0,h2_z_insignificant,,,,152.0,8724.0,PASS,,,,11536.0,408995.0,PASS,,,
D005922,"Glomerulonephritis, IGA","Glomerulonephritis, IGA",2,2,0,2,6,45.306451612903224,Berger Disease,"Other chronic ischemic heart disease, unspecified",False,0.5,0.2,False,0.3870967741935484,phecode|411.8|both_sexes||,phecode,411.8,both_sexes,,,"Other chronic ischemic heart disease, unspecified",,,"CSA,EAS,EUR",3,phecode-411.8-both_sexes.tsv.bgz,phecode-411.8-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.8-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.8-both_sexes.tsv.bgz.tbi,302.0,6224.0,h2_z_insignificant,52.0,910.0,n_too_low,1205.0,7496.0,PASS,83.0,2605.0,PASS,31198.0,382052.0,PASS,136.0,1430.0,h2_z_insignificant
D005922,"Glomerulonephritis, IGA","Glomerulonephritis, IGA",2,2,0,2,7,9.375,Iga Nephropathy 1,Arthropathy NOS,False,0.0,0.0,False,0.625,phecode|716.9|both_sexes||,phecode,716.9,both_sexes,,,Arthropathy NOS,,,"EAS,EUR",2,phecode-716.9-both_sexes.tsv.bgz,phecode-716.9-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-716.9-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-716.9-both_sexes.tsv.bgz.tbi,605.0,5922.0,h2_z_insignificant,74.0,892.0,n_too_low,880.0,7845.0,h2_z_insignificant,117.0,2571.0,PASS,41824.0,372332.0,PASS,122.0,1456.0,h2_z_insignificant
D005922,"Glomerulonephritis, IGA","Glomerulonephritis, IGA",2,2,0,2,8,8.275862068965518,Berger Disease,G47 Sleep disorders,False,0.0,0.0,False,0.5517241379310345,icd10|G47|both_sexes||,icd10,G47,both_sexes,,,G47 Sleep disorders,truncated: true,,"CSA,EUR",2,icd10-G47-both_sexes.tsv.bgz,icd10-G47-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-G47-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-G47-both_sexes.tsv.bgz.tbi,140.0,6496.0,h2_z_insignificant,,,,173.0,8703.0,PASS,,,,6557.0,413974.0,PASS,52.0,1547.0,h2_z_insignificant
D005922,"Glomerulonephritis, IGA","Glomerulonephritis, IGA",2,2,0,2,9,8.275862068965518,Berger Disease,Sleep disorders,False,0.0,0.0,False,0.5517241379310345,phecode|327|both_sexes||,phecode,327,both_sexes,,,Sleep disorders,,,"CSA,EUR",2,phecode-327-both_sexes.tsv.bgz,phecode-327-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-327-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-327-both_sexes.tsv.bgz.tbi,141.0,6495.0,h2_z_insignificant,,,,174.0,8702.0,PASS,,,,6623.0,413908.0,PASS,52.0,1547.0,h2_z_insignificant
D005922,"Glomerulonephritis, IGA","Glomerulonephritis, IGA",2,2,0,2,10,7.9411764705882355,"Nephropathy, IGA",Other arthropathies,False,0.0,0.0,False,0.5294117647058824,phecode|716|both_sexes||,phecode,716,both_sexes,,,Other arthropathies,,,"EAS,EUR",2,phecode-716-both_sexes.tsv.bgz,phecode-716-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-716-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-716-both_sexes.tsv.bgz.tbi,607.0,5922.0,h2_z_insignificant,74.0,892.0,n_too_low,881.0,7845.0,h2_z_insignificant,117.0,2571.0,PASS,42030.0,372332.0,PASS,123.0,1456.0,h2_z_insignificant
D005923,"Glomerulosclerosis, Focal Segmental","Glomerulosclerosis, Focal Segmental",3,3,0,3,1,9.375,Focal Glomerulosclerosis,Coronary atherosclerosis,False,0.0,0.0,False,0.625,phecode|411.4|both_sexes||,phecode,411.4,both_sexes,,,Coronary atherosclerosis,,,"CSA,EUR",2,phecode-411.4-both_sexes.tsv.bgz,phecode-411.4-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.4-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.4-both_sexes.tsv.bgz.tbi,191.0,6224.0,h2_z_insignificant,,,,1028.0,7496.0,PASS,59.0,2605.0,h2_z_insignificant,23888.0,382052.0,PASS,114.0,1430.0,h2_z_insignificant
D005923,"Glomerulosclerosis, Focal Segmental","Glomerulosclerosis, Focal Segmental",3,3,0,3,2,8.571428571428571,Segmental Hyalinosis,Essential hypertension,False,0.0,0.0,False,0.5714285714285714,phecode|401.1|both_sexes||,phecode,401.1,both_sexes,,,Essential hypertension,,,"CSA,EUR",2,phecode-401.1-both_sexes.tsv.bgz,phecode-401.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-401.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-401.1-both_sexes.tsv.bgz.tbi,2026.0,4589.0,h2_z_insignificant,158.0,816.0,n_too_low,2682.0,6170.0,PASS,431.0,2272.0,h2_z_insignificant,94062.0,325488.0,PASS,346.0,1245.0,h2_z_insignificant
D005923,"Glomerulosclerosis, Focal Segmental","Glomerulosclerosis, Focal Segmental",3,3,0,3,3,7.384615384615385,Focal Sclerosing Glomerulonephritis,Obstructive chronic bronchitis,False,0.0,0.0,False,0.49230769230769234,phecode|496.21|both_sexes||,phecode,496.21,both_sexes,,,Obstructive chronic bronchitis,,,"CSA,EUR",2,phecode-496.21-both_sexes.tsv.bgz,phecode-496.21-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-496.21-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-496.21-both_sexes.tsv.bgz.tbi,74.0,5999.0,h2_z_insignificant,,,,152.0,7886.0,PASS,,,,11537.0,379656.0,PASS,,,
D005923,"Glomerulosclerosis, Focal Segmental","Glomerulosclerosis, Focal Segmental",3,3,0,3,4,7.3584905660377355,Focal Sclerosing Glomerulonephritis,Chronic bronchitis,False,0.0,0.0,False,0.49056603773584906,phecode|496.2|both_sexes||,phecode,496.2,both_sexes,,,Chronic bronchitis,,,"CSA,EUR",2,phecode-496.2-both_sexes.tsv.bgz,phecode-496.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-496.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-496.2-both_sexes.tsv.bgz.tbi,77.0,5999.0,h2_z_insignificant,,,,156.0,7886.0,PASS,,,,11764.0,379656.0,PASS,,,
D005923,"Glomerulosclerosis, Focal Segmental","Glomerulosclerosis, Focal Segmental",3,3,0,3,5,7.317073170731707,Segmental Hyalinosis,Other mental disorder,False,0.0,0.0,False,0.4878048780487805,phecode|306|both_sexes||,phecode,306,both_sexes,,,Other mental disorder,,,"EAS,EUR",2,phecode-306-both_sexes.tsv.bgz,phecode-306-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-306-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-306-both_sexes.tsv.bgz.tbi,310.0,6116.0,h2_z_insignificant,84.0,875.0,n_too_low,464.0,8189.0,h2_z_insignificant,86.0,2585.0,PASS,39711.0,369930.0,PASS,143.0,1419.0,h2_z_insignificant
D005923,"Glomerulosclerosis, Focal Segmental","Glomerulosclerosis, Focal Segmental",3,3,0,3,6,7.0588235294117645,Segmental Hyalinosis,Osteoarthrosis,False,0.0,0.0,False,0.47058823529411764,phecode|740|both_sexes||,phecode,740,both_sexes,,,Osteoarthrosis,,,"EUR,MID",2,phecode-740-both_sexes.tsv.bgz,phecode-740-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-740-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-740-both_sexes.tsv.bgz.tbi,423.0,6213.0,h2_z_insignificant,53.0,927.0,n_too_low,547.0,8329.0,h2_z_insignificant,74.0,2635.0,h2_z_insignificant,36073.0,384458.0,PASS,86.0,1513.0,PASS
D005923,"Glomerulosclerosis, Focal Segmental","Glomerulosclerosis, Focal Segmental",3,3,0,3,7,7.0588235294117645,Segmental Hyalinosis,Abdominal pain,False,0.0,0.0,False,0.47058823529411764,phecode|785|both_sexes||,phecode,785,both_sexes,,,Abdominal pain,,,"CSA,EUR",2,phecode-785-both_sexes.tsv.bgz,phecode-785-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-785-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-785-both_sexes.tsv.bgz.tbi,998.0,5638.0,h2_z_insignificant,141.0,839.0,n_too_low,1237.0,7639.0,PASS,289.0,2420.0,h2_z_insignificant,47295.0,373236.0,PASS,235.0,1364.0,h2_z_insignificant
D005923,"Glomerulosclerosis, Focal Segmental","Glomerulosclerosis, Focal Segmental",3,3,0,3,8,6.5,"Sclerosing Glomerulonephritis, Focal",Unspecified monoarthritis,False,0.0,0.0,False,0.43333333333333335,phecode|716.2|both_sexes||,phecode,716.2,both_sexes,,,Unspecified monoarthritis,,,"CSA,EAS,EUR,MID",4,phecode-716.2-both_sexes.tsv.bgz,phecode-716.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-716.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-716.2-both_sexes.tsv.bgz.tbi,341.0,5922.0,h2_z_insignificant,,,,504.0,7845.0,PASS,63.0,2571.0,PASS,20094.0,372332.0,PASS,63.0,1456.0,PASS
D005923,"Glomerulosclerosis, Focal Segmental","Glomerulosclerosis, Focal Segmental",3,3,0,3,9,6.455696202531646,Focal Sclerosing Glomerulonephritides,Z86 Personal history of certain other diseases,False,0.0,0.0,False,0.43037974683544306,icd10|Z86|both_sexes||,icd10,Z86,both_sexes,,,Z86 Personal history of certain other diseases,truncated: true,,"EUR,MID",2,icd10-Z86-both_sexes.tsv.bgz,icd10-Z86-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z86-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z86-both_sexes.tsv.bgz.tbi,798.0,5838.0,h2_z_insignificant,131.0,849.0,n_too_low,1069.0,7807.0,h2_z_insignificant,190.0,2519.0,h2_z_insignificant,64593.0,355938.0,PASS,230.0,1369.0,PASS
D005923,"Glomerulosclerosis, Focal Segmental","Glomerulosclerosis, Focal Segmental",3,3,0,3,10,6.393442622950819,"Glomerular Hyalinosis, Segmental",M17 Gonarthrosis [arthrosis of knee],False,0.0,0.0,False,0.4262295081967213,icd10|M17|both_sexes||,icd10,M17,both_sexes,,,M17 Gonarthrosis [arthrosis of knee],truncated: true,,"EUR,MID",2,icd10-M17-both_sexes.tsv.bgz,icd10-M17-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-M17-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-M17-both_sexes.tsv.bgz.tbi,408.0,6228.0,h2_z_insignificant,,,,595.0,8281.0,h2_z_insignificant,73.0,2636.0,h2_z_insignificant,24753.0,395778.0,PASS,76.0,1523.0,PASS
D006073,Gout,Gout,2,2,1,1,1,5.454545454545455,Gout,E66 Obesity,False,0.0,0.0,False,0.36363636363636365,icd10|E66|both_sexes||,icd10,E66,both_sexes,,,E66 Obesity,truncated: true,,"EUR,MID",2,icd10-E66-both_sexes.tsv.bgz,icd10-E66-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E66-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E66-both_sexes.tsv.bgz.tbi,421.0,6215.0,h2_z_insignificant,,,,362.0,8514.0,h2_z_insignificant,,,,15917.0,404614.0,PASS,79.0,1520.0,PASS
D006073,Gout,Gout,2,2,1,1,2,4.7368421052631575,Gouts,K80 Cholelithiasis,False,0.0,0.0,False,0.3157894736842105,icd10|K80|both_sexes||,icd10,K80,both_sexes,,,K80 Cholelithiasis,truncated: true,,"EAS,EUR",2,icd10-K80-both_sexes.tsv.bgz,icd10-K80-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K80-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K80-both_sexes.tsv.bgz.tbi,120.0,6516.0,h2_z_insignificant,,,,253.0,8623.0,h2_z_insignificant,67.0,2642.0,PASS,16983.0,403548.0,PASS,,,
D006073,Gout,Gout,2,2,1,1,3,4.7368421052631575,Gouts,Cholelithiasis,False,0.0,0.0,False,0.3157894736842105,phecode|574.1|both_sexes||,phecode,574.1,both_sexes,,,Cholelithiasis,,,"EAS,EUR",2,phecode-574.1-both_sexes.tsv.bgz,phecode-574.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-574.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-574.1-both_sexes.tsv.bgz.tbi,120.0,6470.0,h2_z_insignificant,,,,255.0,8541.0,h2_z_insignificant,68.0,2623.0,PASS,17278.0,399542.0,PASS,,,
D006073,Gout,Gout,2,2,1,1,4,4.7368421052631575,Gouts,Osteoarthrosis,False,0.0,0.0,False,0.3157894736842105,phecode|740|both_sexes||,phecode,740,both_sexes,,,Osteoarthrosis,,,"EUR,MID",2,phecode-740-both_sexes.tsv.bgz,phecode-740-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-740-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-740-both_sexes.tsv.bgz.tbi,423.0,6213.0,h2_z_insignificant,53.0,927.0,n_too_low,547.0,8329.0,h2_z_insignificant,74.0,2635.0,h2_z_insignificant,36073.0,384458.0,PASS,86.0,1513.0,PASS
D006073,Gout,Gout,2,2,1,1,5,4.5,Gouts,Arthropathy NOS,False,0.0,0.0,False,0.3,phecode|716.9|both_sexes||,phecode,716.9,both_sexes,,,Arthropathy NOS,,,"EAS,EUR",2,phecode-716.9-both_sexes.tsv.bgz,phecode-716.9-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-716.9-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-716.9-both_sexes.tsv.bgz.tbi,605.0,5922.0,h2_z_insignificant,74.0,892.0,n_too_low,880.0,7845.0,h2_z_insignificant,117.0,2571.0,PASS,41824.0,372332.0,PASS,122.0,1456.0,h2_z_insignificant
D006073,Gout,Gout,2,2,1,1,6,4.137931034482759,Gouts,Poisoning by antibiotics,False,0.0,0.0,False,0.27586206896551724,phecode|960|both_sexes||,phecode,960,both_sexes,,,Poisoning by antibiotics,,,"CSA,EUR",2,phecode-960-both_sexes.tsv.bgz,phecode-960-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-960-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-960-both_sexes.tsv.bgz.tbi,334.0,6089.0,h2_z_insignificant,,,,479.0,8150.0,PASS,108.0,2535.0,h2_z_insignificant,23061.0,383239.0,PASS,83.0,1478.0,h2_z_insignificant
D006073,Gout,Gout,2,2,1,1,7,3.9130434782608696,Gouts,Chronic bronchitis,False,0.0,0.0,False,0.2608695652173913,phecode|496.2|both_sexes||,phecode,496.2,both_sexes,,,Chronic bronchitis,,,"CSA,EUR",2,phecode-496.2-both_sexes.tsv.bgz,phecode-496.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-496.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-496.2-both_sexes.tsv.bgz.tbi,77.0,5999.0,h2_z_insignificant,,,,156.0,7886.0,PASS,,,,11764.0,379656.0,PASS,,,
D006073,Gout,Gout,2,2,1,1,8,3.75,Gout,GERD,False,0.0,0.0,False,0.25,phecode|530.11|both_sexes||,phecode,530.11,both_sexes,,,GERD,,,"EUR,MID",2,phecode-530.11-both_sexes.tsv.bgz,phecode-530.11-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-530.11-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-530.11-both_sexes.tsv.bgz.tbi,395.0,6018.0,h2_z_insignificant,63.0,870.0,n_too_low,729.0,7743.0,h2_z_insignificant,117.0,2516.0,h2_z_insignificant,29975.0,371349.0,PASS,128.0,1400.0,PASS
